participantId,championId,teamId,kills,deaths,win
5,84,100,1,5,FALSE
6,150,200,4,1,TRUE
7,51,200,18,6,TRUE
8,53,200,2,3,TRUE
9,234,200,4,8,TRUE
10,3,200,7,5,TRUE
1,53,100,2,12,FALSE
2,122,100,4,6,FALSE
3,202,100,9,8,FALSE
4,77,100,5,7,FALSE
5,39,100,11,13,FALSE
6,238,200,17,6,TRUE
7,35,200,7,7,TRUE
8,147,200,1,5,TRUE
9,121,200,17,6,TRUE
10,126,200,4,7,TRUE
1,80,100,1,10,FALSE
2,22,100,0,8,FALSE
3,11,100,9,8,FALSE
4,89,100,1,6,FALSE
5,106,100,5,6,FALSE
6,86,200,6,4,TRUE
7,245,200,5,5,TRUE
8,145,200,17,1,TRUE
9,555,200,6,3,TRUE
10,20,200,4,3,TRUE
1,84,100,9,5,FALSE
2,222,100,5,6,FALSE
3,555,100,6,10,FALSE
4,86,100,4,9,FALSE
5,56,100,2,6,FALSE
6,82,200,10,5,TRUE
7,24,200,2,4,TRUE
8,157,200,21,3,TRUE
9,350,200,0,5,TRUE
10,5,200,3,9,TRUE
1,222,100,0,7,FALSE
2,98,100,0,6,FALSE
3,60,100,11,7,FALSE
4,157,100,4,6,FALSE
5,86,100,3,8,FALSE
6,58,200,7,6,TRUE
7,50,200,7,3,TRUE
8,143,200,6,3,TRUE
9,35,200,8,2,TRUE
10,75,200,6,4,TRUE
1,35,100,1,9,FALSE
2,523,100,11,8,FALSE
3,412,100,0,8,FALSE
4,39,100,6,6,FALSE
5,122,100,5,5,FALSE
6,25,200,6,2,TRUE
7,5,200,6,6,TRUE
8,21,200,3,5,TRUE
9,75,200,11,4,TRUE
10,112,200,10,6,TRUE
1,81,100,4,6,FALSE
2,234,100,3,14,FALSE
3,31,100,3,8,FALSE
4,55,100,22,7,FALSE
5,53,100,2,10,FALSE
6,202,200,17,8,TRUE
7,147,200,5,7,TRUE
8,143,200,4,8,TRUE
9,35,200,14,9,TRUE
10,27,200,5,2,TRUE
1,91,100,8,2,TRUE
2,31,100,5,2,TRUE
3,12,100,3,5,TRUE
4,234,100,10,2,TRUE
5,15,100,3,3,TRUE
6,32,200,2,8,FALSE
7,246,200,0,3,FALSE
8,147,200,1,5,FALSE
9,236,200,9,8,FALSE
10,122,200,2,5,FALSE
1,202,100,8,4,TRUE
2,50,100,2,4,TRUE
3,36,100,4,3,TRUE
4,75,100,6,2,TRUE
5,45,100,5,6,TRUE
6,222,200,1,4,FALSE
7,117,200,0,3,FALSE
8,9,200,4,7,FALSE
9,54,200,1,7,FALSE
10,517,200,13,4,FALSE
1,150,100,2,3,TRUE
2,18,100,7,0,TRUE
3,516,100,4,0,TRUE
4,67,100,3,1,TRUE
5,35,100,10,1,TRUE
6,420,200,3,7,FALSE
7,1,200,2,7,FALSE
8,32,200,0,5,FALSE
9,25,200,0,6,FALSE
10,145,200,0,1,FALSE
1,145,100,11,1,TRUE
2,92,100,5,3,TRUE
3,245,100,1,0,TRUE
4,161,100,7,3,TRUE
5,50,100,7,2,TRUE
6,67,200,1,9,FALSE
7,142,200,2,5,FALSE
8,99,200,2,6,FALSE
9,106,200,2,6,FALSE
10,23,200,2,5,FALSE
